#contig	length
AXCQ01011854	1592
AXCQ01010953	5217
KI439963	46011
KI440452	34872
AXCQ01011987	1225
KI440100	40390
AXCQ01010478	7593
AXCQ01007326	38200
KI439966	36186
KI440018	24581
KI439306	205663
KI439404	145392
AXCQ01011846	1616
AXCQ01010930	5352
AXCQ01008421	21572
KI439063	535548
AXCQ01011361	3778
KI439430	123803
KI439514	92384
KI439040	621102
AXCQ01011831	1648
KI439194	308817
AXCQ01010120	9571
KI439189	342196
KI439130	465858
AXCQ01009809	12082
KI439008	869268
KI440181	16390
KI439435	171730
KI439104	458724
KI439640	58387
KI440498	9944
AXCQ01011426	3336
KI440230	20619
AXCQ01011556	2663
KI439877	53659
KI440496	13486
AXCQ01011257	4188
AXCQ01010819	6038
AXCQ01010701	7423
AXCQ01011645	2257
KI439656	67615
KI438974	1622660
KI440674	16587
KI440072	32497
AXCQ01011758	1901
KI439859	56922
KI439918	58860
KI439315	194200
KI440662	15006
AXCQ01011486	3060
KI439181	331626
KI440535	12317
KI440058	32805
AXCQ01011525	2748
KI440753	8432
AXCQ01009986	10727
KI439467	124335
AXCQ01012062	1091
KI439608	66488
KI439960	21927
KI439875	26657
KI439742	117072
KI439121	435088
KI439571	122691
KI439373	153070
KI438991	1117799
KI439683	53324
AXCQ01010898	5431
AXCQ01011116	4588
KI440180	15268
KI439939	28175
KI439083	458152
KI439510	103833
KI439530	134231
AXCQ01011844	1625
KI440091	43495
KI439003	851537
KI439855	31726
KI439612	67234
KI439350	190020
KI439111	410250
AXCQ01009212	15087
KI440121	18931
AXCQ01010100	9711
KI439150	378783
KI440594	11509
AXCQ01009659	12233
AXCQ01011588	2520
KI439645	66753
AXCQ01011075	4785
KI438993	1057580
KI439484	102835
KI440255	19083
KI439417	133069
KI440051	18367
KI439544	128851
KI439741	123114
KI440098	19404
KI439085	460476
KI439469	111314
KI440092	41494
AXCQ01011599	2454
KI440612	13275
AXCQ01011319	3937
KI440159	18009
KI440591	14201
KI440754	13778
KI440169	18975
AXCQ01011201	4255
KI439300	256686
KI439486	103295
KI438999	963453
KI439702	62782
AXCQ01010867	5569
KI440134	37969
AXCQ01011326	3841
KI439688	58034
KI440030	18171
KI439716	87840
AXCQ01011880	1511
KI440084	43521
KI440197	26527
KI440421	18409
KI439317	220712
AXCQ01006452	64958
AXCQ01011461	2854
KI440009	18385
AXCQ01007662	31634
KI440558	8617
AXCQ01011092	4671
AXCQ01011710	2044
KI439460	115225
KI440618	22694
KI440370	20573
AXCQ01010995	5097
AXCQ01011152	4375
KI439705	45978
KI439981	40684
KI439924	23838
KI439381	174396
KI439426	158739
KI439264	237474
KI440103	29401
KI439432	124579
KI440339	18366
KI439012	843216
KI439976	51761
AXCQ01011576	2566
KI439238	260646
KI439499	128561
KI440546	18792
AXCQ01012047	1123
AXCQ01006959	47099
AXCQ01011898	1385
KI438981	1483679
AXCQ01012019	1081
KI440173	25966
KI439205	289662
KI440281	31891
KI440705	13004
AXCQ01011569	2627
AXCQ01007398	36837
AXCQ01011118	5337
AXCQ01011852	1601
KI440746	10362
AXCQ01010635	6923
AXCQ01011337	4193
KI439251	247926
AXCQ01010083	9866
KI440145	46096
KI440396	5906
KI440292	16443
KI440444	18365
KI440003	20201
KI439996	51275
KI440142	22142
KI440514	15384
AXCQ01010655	6739
KI439732	88479
KI440503	28110
KI440249	15077
KI439765	71187
AXCQ01006997	45941
KI439584	151668
KI439562	87166
KI439769	84525
KI440694	12901
AXCQ01011641	2272
KI439694	50055
KI440428	13996
KI440545	9427
KI439155	340704
AXCQ01011865	1560
KI439332	180693
KI440188	39473
AXCQ01011813	1730
KI439374	156882
KI440020	28621
KI440202	16380
AXCQ01011805	1751
AXCQ01011826	1620
KI439852	76272
KI439826	46559
KI439053	567930
AXCQ01009408	13751
AXCQ01011920	1411
KI439176	320443
KI439727	54510
AXCQ01011808	1747
AXCQ01007602	32876
KI439673	65887
AXCQ01003868	261530
AXCQ01011737	1964
KI439035	634186
AXCQ01010394	7962
KI439969	73277
KI440154	25491
KI440659	16622
KI440492	11103
KI439829	54339
AXCQ01011377	3670
KI440380	16571
KI440712	11773
AXCQ01011666	2122
KI439821	91411
AXCQ01011875	1440
AXCQ01010269	8785
KI440317	38645
KI439926	63306
AXCQ01011759	1892
KI440559	15795
AXCQ01010575	7116
AXCQ01011726	1985
KI439794	62676
KI439289	288560
KI439436	128027
AXCQ01011893	1379
KI440486	10584
KI440638	9604
AXCQ01008439	21451
KI440280	38656
AXCQ01012048	1049
AXCQ01011834	1648
AXCQ01011938	1257
KI440215	33963
KI439528	97638
AXCQ01006689	59200
KI440463	11801
KI439761	36953
KI439308	260861
AXCQ01012041	1089
KI439521	89129
KI440039	50194
KI440022	41065
KI439208	300696
KI439636	59630
KI440372	19267
AXCQ01011788	1734
KI440238	22261
KI440552	14710
AXCQ01010614	7333
KI440029	35057
AXCQ01005256	136545
KI439411	147962
KI440244	29301
KI439402	162126
KI439898	41576
KI439842	35835
AXCQ01010210	9017
AXCQ01010682	6633
KI439231	270483
AXCQ01011229	4270
KI440000	49433
KI440457	19770
KI440632	8642
KI439116	400239
KI439798	68196
KI440165	13354
KI439149	376405
AXCQ01011474	3132
KI439456	112549
KI440236	12314
AXCQ01012076	1004
AXCQ01011111	4615
AXCQ01010059	9980
AXCQ01005045	149107
KI439811	58199
AXCQ01006360	67979
KI440184	24569
KI440327	18279
KI440056	56736
AXCQ01010764	6098
KI440050	29263
KI438989	1125815
AXCQ01011651	2117
AXCQ01009122	15695
AXCQ01011974	1267
AXCQ01011631	2343
KI440714	9252
KI440116	34311
KI439953	24803
KI439723	44623
KI440355	21703
KI439199	291835
KI440528	9629
KI440510	13298
AXCQ01012030	1096
KI439609	64338
AXCQ01010085	9793
AXCQ01011732	1982
KI439603	81275
AXCQ01011021	4959
AXCQ01011553	2619
AXCQ01011966	1287
KI440259	18578
KI439832	44272
AXCQ01010872	5472
KI439074	483447
AXCQ01009116	15742
KI440743	8614
KI439230	320858
KI440520	13297
AXCQ01012061	1091
KI439406	149516
KI439221	285229
AXCQ01010338	8177
KI440474	19519
AXCQ01011347	3833
KI439759	38428
KI440271	28060
KI440172	17851
KI439857	31255
KI439442	117914
KI439750	53058
AXCQ01011303	4012
KI439565	80465
KI440734	11012
KI439346	183944
AXCQ01006181	73206
KI439558	79061
KI440200	41727
KI439186	308704
AXCQ01011253	4222
AXCQ01011868	1548
KI439657	57887
KI440567	11636
KI439958	63271
KI440717	7761
KI440478	10476
KI439664	51580
KI439447	148031
KI440082	32357
KI439569	112388
AXCQ01011885	1501
AXCQ01011679	2043
KI439876	70219
KI439554	98246
KI440401	36408
AXCQ01011488	2984
KI440267	24264
KI439097	454469
KI439016	861197
KI440685	9253
AXCQ01011130	4540
KI440338	48015
AXCQ01011985	1253
KI439365	166768
KI439962	54163
KI440698	9238
KI440040	54082
KI439733	66917
AXCQ01010752	6176
KI439979	25274
KI439807	61609
AXCQ01011928	1333
AXCQ01010189	9823
KI439512	90071
KI440667	7673
AXCQ01011483	3098
KI440131	46054
AXCQ01010779	6030
AXCQ01010695	6474
AXCQ01010887	5543
KI440419	31284
KI440342	19582
AXCQ01011863	1568
KI439490	112332
KI439433	135293
AXCQ01010114	10038
AXCQ01011655	2194
AXCQ01011704	2006
KI439595	82901
AXCQ01011536	2746
KI439128	378198
KI440549	8333
KI439915	49030
KI439010	796331
KI439168	316449
KI440021	39619
KI439090	447301
KI440409	26069
KI439687	114597
AXCQ01011419	3433
KI439896	55293
KI439718	68188
KI439166	319887
AXCQ01011693	2047
KI440601	16321
KI440690	10315
AXCQ01011762	1820
KI440207	27514
AXCQ01005844	96853
KI440532	27904
AXCQ01007354	37663
AXCQ01012066	1049
AXCQ01005936	90569
AXCQ01011896	1453
KI439971	40065
AXCQ01011463	3153
KI439699	123702
KI440171	26699
KI440007	47846
KI439021	755970
KI439704	63049
KI440670	8168
KI439644	103215
KI440706	11022
KI438995	1036449
KI439334	190056
AXCQ01012003	1185
AXCQ01010492	7559
AXCQ01010828	5730
AXCQ01008335	22426
AXCQ01011792	1769
AXCQ01011634	2275
KI439649	67211
AXCQ01011761	1845
KI439424	129048
KI439216	280383
KI440195	25895
AXCQ01010143	9437
KI439416	156756
KI439266	223875
KI440378	13088
KI439049	611743
KI439497	95632
KI439792	56148
AXCQ01011906	1416
AXCQ01012045	1129
KI439383	176452
KI439072	533239
AXCQ01011706	2056
AXCQ01011495	2942
KI440752	1839
AXCQ01011903	1387
KI439014	739766
AXCQ01006964	47098
KI439207	305857
AXCQ01011574	2571
KI440568	14518
AXCQ01011913	1381
KI439968	58131
KI439236	286105
KI439267	252639
KI439143	378051
AXCQ01012010	1205
KI440611	9688
KI439532	82523
AXCQ01010904	5458
KI439508	100906
KI439865	49218
AXCQ01011411	3450
AXCQ01011090	4726
KI439614	61812
AXCQ01009089	15841
KI439539	84619
KI439051	560231
KI439323	227710
KI439908	33958
AXCQ01007980	27237
KI439812	82723
KI439393	209328
KI440730	9514
KI439462	150445
AXCQ01009316	14356
AXCQ01011472	3098
KI440175	18133
KI440756	2470
AXCQ01011981	1259
KI439475	121284
KI439022	733281
AXCQ01011955	1270
KI439711	53815
AXCQ01011772	1848
KI439588	71493
AXCQ01011887	1491
KI440026	47324
KI439912	24908
KI439000	933799
KI440653	12919
AXCQ01011431	3338
KI440729	6922
KI440161	59419
AXCQ01011810	1676
AXCQ01011622	2388
KI439566	94678
KI439828	89426
AXCQ01011597	2498
AXCQ01011877	1403
AXCQ01010730	5349
AXCQ01011610	2439
AXCQ01011752	1916
KI439065	518109
AXCQ01011739	1949
KI440148	26460
KI439376	153567
AXCQ01011048	4886
KI439725	82521
KI439534	101832
KI439658	133262
AXCQ01011678	2111
KI440221	21882
AXCQ01010444	7705
KI440077	19170
AXCQ01010389	12108
AXCQ01011806	1749
KI440152	31243
KI439978	46242
AXCQ01006890	50730
KI439770	39494
KI440626	13746
KI440442	13839
KI439623	61399
KI439674	57552
KI439985	28702
KI440315	18622
AXCQ01011891	1476
AXCQ01010962	5171
KI439055	563961
AXCQ01011995	1169
AXCQ01011291	4061
KI439850	53945
KI439922	44166
KI439479	137919
AXCQ01012055	1104
KI440688	8446
AXCQ01010571	7169
KI439352	209539
KI440466	25856
KI440619	10649
KI440725	13139
AXCQ01010295	8649
KI440476	11309
KI440374	13930
KI439696	59039
KI439631	59767
KI439863	32877
KI439887	31092
KI439292	234887
KI439946	40368
KI440750	18228
KI440357	13613
KI440404	11178
KI439681	50325
AXCQ01007472	34370
AXCQ01011783	1820
KI440472	8596
AXCQ01011916	1425
KI440673	13225
KI439253	242228
KI439871	36760
KI440740	8199
KI439527	91086
KI439586	69237
KI439980	60770
KI440036	34944
KI440656	12566
AXCQ01009228	15765
KI439777	60498
KI440242	16279
AXCQ01011922	1388
KI440515	12742
KI439277	221425
KI439042	662358
KI439138	380110
KI440349	28902
AXCQ01005496	120509
KI439106	487773
AXCQ01011450	3248
AXCQ01009493	13167
KI440250	21702
KI439992	19160
AXCQ01009667	12153
KI439157	338542
AXCQ01012039	1036
KI438976	1377481
KI439099	436464
AXCQ01010415	7867
AXCQ01011543	2752
AXCQ01006807	54510
KI440363	24058
KI439125	380448
AXCQ01011684	2097
KI439073	497930
KI439311	215043
AXCQ01011827	1664
AXCQ01011771	1848
AXCQ01007355	38667
AXCQ01009111	15735
KI440415	12016
KI439519	100599
KI440538	18968
KI439218	299136
AXCQ01011489	3031
AXCQ01008916	18753
KI439495	111587
AXCQ01010691	6567
KI440711	13232
KI439408	141740
KI439470	127334
KI439955	51982
KI438984	1277913
AXCQ01010196	9093
KI440695	8661
KI440306	19576
KI439108	452844
KI439088	444534
KI440046	48092
KI439279	225107
KI439272	297334
AXCQ01010676	6662
AXCQ01011532	2178
KI439710	47743
AXCQ01011643	2027
AXCQ01010159	9378
AXCQ01011316	3937
KI439784	40984
AXCQ01008896	17362
KI440189	28971
AXCQ01008174	24355
KI439320	194225
AXCQ01007467	35820
AXCQ01011594	2503
KI440340	10884
KI439932	57902
KI440488	10767
AXCQ01011886	1492
KI440689	10533
AXCQ01011657	2188
AXCQ01010813	5900
AXCQ01011368	2039
KI439501	97680
AXCQ01012056	1061
AXCQ01011618	2419
AXCQ01011748	1890
KI440411	13963
KI439524	90186
KI439600	84353
AXCQ01008112	24951
AXCQ01006016	82543
AXCQ01011584	2545
KI439080	530441
KI439550	112471
AXCQ01011945	1246
KI439301	211189
KI440526	8488
AXCQ01004778	175687
AXCQ01011611	2434
KI439618	99659
KI439324	282239
KI439344	176722
AXCQ01011711	2025
KI439463	133328
AXCQ01011972	1225
KI439127	419099
KI439572	114732
KI440011	33487
AXCQ01010539	6456
KI439029	737589
KI439007	827580
AXCQ01011765	2191
KI439605	87495
KI440269	33625
AXCQ01009081	15917
AXCQ01011963	1294
AXCQ01007710	30843
AXCQ01011128	4486
AXCQ01011516	4858
AXCQ01011352	3559
AXCQ01008350	23787
KI439170	354703
AXCQ01011871	1523
KI439805	34749
AXCQ01011782	1698
KI440511	12325
AXCQ01011430	3279
KI440254	35560
KI440261	22771
AXCQ01011197	4265
AXCQ01006730	56671
KI440257	16315
AXCQ01012017	1181
AXCQ01011979	1262
KI440382	16061
KI439786	76849
AXCQ01010983	5144
KI440111	23445
AXCQ01010533	7422
KI439444	137938
KI439766	92282
KI439201	313081
AXCQ01011226	4274
KI439286	220816
AXCQ01010801	5939
AXCQ01011818	1717
AXCQ01011547	2596
AXCQ01011970	1280
AXCQ01010844	6286
AXCQ01011539	2763
KI439288	238709
KI440644	9400
KI439884	76824
KI440241	18418
KI440035	18284
AXCQ01011506	2930
AXCQ01011894	1338
KI439800	94115
KI439255	325859
KI439796	33316
KI439721	95992
KI439748	37823
KI440522	28636
KI440284	15704
KI440742	12677
KI440449	10914
AXCQ01010339	8875
AXCQ01009774	11617
AXCQ01008683	20061
KI440554	17258
AXCQ01011786	1802
AXCQ01007281	39086
KI439630	64860
KI440455	35646
AXCQ01009856	12148
AXCQ01010029	10122
AXCQ01010766	6098
KI440461	20531
KI440067	18985
KI439182	309188
AXCQ01012025	1100
AXCQ01010926	5787
AXCQ01011210	4306
AXCQ01006478	63931
KI439387	155372
KI439242	274490
KI439454	125854
AXCQ01010862	5629
KI439745	60001
KI440218	29690
KI440272	29934
KI440356	12259
KI440500	15856
AXCQ01010523	7466
AXCQ01010860	5634
AXCQ01010437	9054
AXCQ01011371	1805
KI439665	53307
KI439774	49602
KI439690	119570
KI440621	7498
KI439594	130691
KI440434	21998
AXCQ01012000	1127
KI439337	193383
KI440512	10825
KI439668	61284
AXCQ01010669	6608
KI439451	128267
KI439995	27841
KI439889	72910
KI439906	26673
KI439313	244458
AXCQ01011861	1513
KI440724	9095
KI439036	785968
KI439017	720258
KI440024	29009
KI440587	12265
KI440652	10122
KI440464	20348
KI440668	6594
KI440686	21435
KI439092	457170
AXCQ01011889	1446
AXCQ01011754	1908
AXCQ01011099	3112
AXCQ01011924	1285
KI439367	158397
KI439400	153178
KI439185	361996
KI440246	30231
AXCQ01011715	2028
KI439988	42386
KI439999	19899
KI439354	168786
KI440586	24209
KI440252	13463
KI440094	48227
KI439133	371356
AXCQ01011608	2452
KI439803	62580
KI439845	44420
KI440150	24072
KI440113	28021
KI440359	11619
AXCQ01010696	4407
AXCQ01012058	1094
AXCQ01009088	15850
AXCQ01007892	28794
AXCQ01011481	3079
AXCQ01011778	1775
AXCQ01008570	20148
KI440124	21151
AXCQ01008072	26008
KI440375	15093
KI439293	210029
KI439633	58750
KI439848	87309
KI439730	64038
AXCQ01011848	1610
KI440163	18342
KI440751	11065
KI439787	36321
KI440665	22844
KI440468	18684
KI440615	20082
KI439473	106798
AXCQ01011663	2883
AXCQ01007691	31219
AXCQ01012012	1181
KI440597	18557
KI440579	11134
KI439708	80496
KI440373	21028
AXCQ01010714	6421
AXCQ01006590	61356
KI440141	27961
AXCQ01011740	1952
AXCQ01011918	1415
KI440293	13965
AXCQ01011829	1658
AXCQ01009364	15130
AXCQ01011960	1297
KI439326	217486
KI439506	183156
AXCQ01009229	15015
KI439507	90236
AXCQ01011965	1241
AXCQ01008386	22864
KI439167	321052
KI439616	112767
AXCQ01011650	2179
AXCQ01009194	15279
KI439590	96755
AXCQ01009879	11018
KI439146	357791
KI440344	15266
KI439024	667826
KI439542	90465
KI439160	338680
KI439369	166821
KI440574	9368
KI440394	12515
KI439583	112915
KI440193	35310
KI440641	10886
KI440258	50219
AXCQ01011147	5171
KI439428	124039
KI440610	9338
KI438978	1377705
KI440128	31859
AXCQ01011465	3170
AXCQ01011423	3380
AXCQ01007093	42569
AXCQ01006176	73824
KI439536	103418
KI440075	26889
KI439067	492845
KI439269	247106
KI439215	286704
AXCQ01012005	1213
KI439677	56324
AXCQ01011417	3446
KI439078	494764
KI439175	315992
KI439899	64663
KI439058	590310
KI440013	24554
AXCQ01011416	3448
AXCQ01011629	2317
KI440447	15131
KI439310	232531
KI439239	342150
KI439545	95516
KI440122	50680
AXCQ01011284	4073
AXCQ01005666	108801
KI440584	10183
KI439210	319110
AXCQ01011499	2905
AXCQ01007537	33760
KI439412	134327
AXCQ01011953	1268
KI439642	57063
KI440423	16650
KI440095	43350
KI440118	40452
KI440309	12468
KI440692	8919
KI439990	28996
KI439576	80158
KI439503	124421
AXCQ01009823	11303
KI439838	48211
KI440105	36082
KI439047	605843
AXCQ01011910	1431
KI440017	28832
KI440440	16414
KI439118	528076
KI440166	32554
AXCQ01012043	1138
KI439488	115991
KI439136	365880
KI439780	88153
AXCQ01011859	1546
KI440177	23270
AXCQ01008113	25008
AXCQ01011370	3664
KI439347	180929
KI439785	95781
KI439620	65865
AXCQ01010979	5146
KI440059	40585
AXCQ01010449	7625
KI439873	51936
AXCQ01011041	4897
AXCQ01010857	5633
KI439920	24879
AXCQ01008494	20836
AXCQ01011219	4419
KI440331	14364
KI439878	29712
KI440696	9841
KI440139	18377
KI440518	15934
AXCQ01012027	1164
KI440227	32451
KI439660	64265
AXCQ01011943	1327
AXCQ01011845	1563
KI440265	25519
KI439342	174081
AXCQ01011260	4199
AXCQ01010664	6587
KI440133	47488
AXCQ01010360	8212
KI439861	33731
KI440547	10001
KI439671	80531
KI439493	102752
KI439123	386072
KI440582	39840
KI439438	119354
KI440308	36188
AXCQ01011866	1530
KI439110	440654
AXCQ01006814	52776
KI440044	49294
KI440147	50933
KI440763	1290
KI439410	145746
KI440697	15128
AXCQ01011491	3017
AXCQ01010305	8612
AXCQ01011592	2454
KI440004	24298
AXCQ01011709	2050
AXCQ01011755	1917
KI439226	307564
AXCQ01011492	2998
KI439627	83327
KI440556	13537
KI439755	39605
KI440304	13627
KI439274	221174
KI439560	81786
KI440482	10228
KI440126	15238
AXCQ01011505	2873
KI440539	21017
AXCQ01011636	2318
KI439740	68400
AXCQ01011358	3788
KI439737	98158
AXCQ01010808	5825
KI440212	13984
KI440321	21547
KI439390	142014
AXCQ01009764	11721
AXCQ01011703	2064
AXCQ01010822	6109
KI439318	193290
KI439398	178709
KI439764	47269
KI439624	64001
KI439977	47949
KI440459	18921
KI439654	144697
AXCQ01011676	2114
AXCQ01011941	1342
KI439986	33678
AXCQ01011484	3095
AXCQ01010934	5326
KI439843	33473
KI439714	93330
KI440337	22567
KI439882	32513
KI440504	10798
KI440451	11473
AXCQ01011878	2407
KI440390	16801
AXCQ01010834	5711
AXCQ01011802	1709
KI440733	20071
KI440233	13814
KI440414	14589
KI439814	66873
AXCQ01011950	1282
AXCQ01012064	1078
AXCQ01011784	1742
KI440716	9999
KI439952	46275
KI439515	90035
KI440590	11748
KI439597	126456
KI439465	120870
KI440275	27056
AXCQ01011114	4540
KI439975	22403
AXCQ01011687	2052
KI439094	497479
KI439776	51141
AXCQ01011554	2670
KI440738	12112
AXCQ01011394	3543
AXCQ01010385	8026
KI439607	178097
KI440109	32522
KI439284	221830
KI440286	15501
KI440561	8412
KI440573	12088
KI439478	125136
AXCQ01010780	6060
KI440606	11252
AXCQ01006714	56034
AXCQ01011581	2561
KI439328	182814
KI439419	150951
AXCQ01011934	1358
AXCQ01011549	2674
KI440544	8534
AXCQ01012015	1176
AXCQ01011968	1225
KI438982	1298056
KI439948	21247
AXCQ01011660	2180
KI439145	385566
KI439038	657544
AXCQ01012032	1048
KI440436	17687
KI439031	772074
AXCQ01011653	2202
AXCQ01011815	1728
AXCQ01011518	2886
KI439892	25996
KI439191	305536
KI439358	172213
KI440300	12420
AXCQ01007972	27435
KI439847	70285
KI439663	66760
KI439192	326888
KI440245	24196
AXCQ01010242	8924
KI440613	14886
KI440485	13829
KI439385	156286
KI440735	10957
KI439824	103354
KI440708	8350
AXCQ01011627	2361
KI440634	8714
AXCQ01011820	1663
KI439356	168859
KI439448	155698
KI440101	32342
KI440398	11176
KI439295	235160
KI440198	19893
AXCQ01006373	67247
AXCQ01011236	3502
AXCQ01012002	1129
AXCQ01009169	15489
AXCQ01010398	7955
KI439909	53802
KI440448	16232
AXCQ01011638	2313
AXCQ01011873	1487
KI439348	171548
KI439853	28556
KI440108	36829
KI439257	238781
KI440204	45680
KI439944	23984
AXCQ01011736	1939
KI440490	10196
KI439553	150461
AXCQ01010768	4598
AXCQ01011825	1610
KI439942	26427
AXCQ01011435	3310
AXCQ01007246	39714
KI440438	29379
AXCQ01011353	3783
KI440157	25153
AXCQ01011632	2342
AXCQ01011335	3872
AXCQ01011374	3703
KI440351	34492
AXCQ01010317	8575
KI440296	23795
KI439997	59115
KI439246	240726
AXCQ01011467	2854
AXCQ01010620	6946
KI440290	20347
AXCQ01009391	13815
KI440361	12326
KI439223	284573
KI439338	178398
KI440326	13106
AXCQ01010795	5976
KI440287	52592
AXCQ01008698	19322
AXCQ01008280	23331
KI440723	15444
KI439746	42856
AXCQ01011850	1605
AXCQ01011602	2386
KI439556	99667
KI439476	117997
AXCQ01011112	4611
KI439993	60429
KI440025	47832
KI440427	9211
KI440191	24248
KI440248	26063
AXCQ01011681	2101
KI440156	32013
KI440661	12487
AXCQ01011926	1378
KI439303	214801
KI440589	11202
KI439670	58525
KI440650	18472
AXCQ01012036	1152
KI440379	12514
AXCQ01012063	1030
KI439180	388254
KI439263	247897
AXCQ01011757	1847
KI439262	250062
KI439086	437752
KI439045	600792
KI439213	288842
AXCQ01011882	1447
KI440593	11483
AXCQ01011689	2368
KI440529	9862
AXCQ01011672	2131
KI438996	978177
KI439076	482720
AXCQ01011421	3370
KI440299	25997
KI440096	38086
KI439019	806813
AXCQ01005900	93329
KI439482	104958
AXCQ01010959	5224
AXCQ01011404	3441
KI439868	61455
KI439701	45813
KI439173	403841
KI439648	64688
KI440311	14575
KI440167	34085
KI440470	17640
AXCQ01011907	1386
KI439069	593431
KI439691	46680
AXCQ01009559	12906
AXCQ01012007	1204
KI439789	46160
KI439679	48351
AXCQ01011545	3154
KI439378	153951
AXCQ01011145	5826
KI439833	30631
KI440186	12537
AXCQ01011665	2158
KI439203	306253
AXCQ01005945	90308
KI440491	31698
AXCQ01012021	1182
KI439706	79778
KI440085	25407
KI439816	82532
KI440755	8332
AXCQ01011586	2483
AXCQ01011795	1727
KI440617	2422
KI440179	22462
KI440090	34387
AXCQ01011982	1224
KI439582	86528
AXCQ01010075	9923
KI440069	18427
AXCQ01011446	3274
AXCQ01011958	1301
KI439248	251144
KI440032	39628
AXCQ01012071	1010
AXCQ01011476	3082
AXCQ01011994	1245
AXCQ01011723	2008
KI440182	31607
KI439026	750577
KI440006	47853
KI440053	19251
AXCQ01011839	1524
KI439060	543013
KI439886	41593
KI439370	161620
AXCQ01010375	8015
AXCQ01011804	1636
KI440599	8153
AXCQ01011992	1246
