#contig	length
KB671123	6127
KB672035	33188
KB670275	9288
KB671558	165416
KB671888	59190
KB672256	14333
KB671077	1657
KB670553	9055
KB671481	250613
KB669714	453941
KB670830	2156
KB672010	65230
KB669871	26722
KB671448	1033
KB670054	15306
KB669861	20295
KB671224	1415
KB671360	1131
KB670470	3357
KB671739	103660
KB671091	1633
KB670971	6683
KB670583	7901
KB670459	9839
KB670091	21186
KB670231	19132
KB671713	136924
KB671934	58916
KB669989	21582
KB670214	425117
KB670224	16101
KB671003	279726
KB669826	24996
KB671686	126184
KB670343	3849
KB672159	26718
KB671540	179416
KB670704	5410
KB671368	1116
KB671867	75677
KB670350	3863
KB670096	10911
KB670855	2903
KB670235	4343
KB671994	40858
KB672176	526153
KB670609	2865
KB670220	9268
KB671261	1360
KB671838	66424
KB671086	1598
KB669737	455036
KB669656	21663
KB671764	103480
KB671620	1817318
KB671176	1410
KB672275	506940
KB670009	5728
KB670708	2511
KB671797	88004
KB670803	270853
KB670435	6091
KB671409	1057
KB670731	2410
KB670527	3124
KB672218	17154
KB671163	1546
KB670173	4777
KB671724	97926
KB671833	81511
KB670919	6259
KB671424	1002
KB671381	1158
KB671487	1029846
KB671285	1308
KB671181	247186
KB672154	23473
KB670142	23740
KB670082	5312
KB671136	272490
KB671972	48816
KB670266	10693
KB672015	36278
KB671873	103219
KB669768	14703
KB671508	194805
KB670654	2702
KB669650	34478
KB669808	7936
KB670781	290220
KB669730	25211
KB671271	1338
KB670379	3678
KB670417	3588
KB670632	2775
KB671785	77459
KB669806	7938
KB672007	37096
KB671601	143203
KB671772	94017
KB672062	31713
KB671010	1793
KB670139	4987
KB671482	226954
KB670445	2989
KB670160	15239
KB672187	567391
KB670722	7687
KB671816	80612
KB670395	9543
KB670969	1874
KB670764	2392
KB669661	35916
KB670401	13535
KB671729	102779
KB670327	3974
KB671813	83307
KB669635	45963
KB669976	31001
KB671457	1029
KB671290	1299
KB670637	10800
KB672090	28919
KB671952	99732
KB670332	8275
KB670072	20464
KB672061	31301
KB669856	21668
KB670998	1778
KB671148	6585
KB670064	10819
KB669907	15008
KB671229	1412
KB669689	15587
KB670153	10594
KB670509	9218
KB672196	50289
KB670028	13126
KB669712	19412
KB672017	73645
KB671844	69285
KB672044	32092
KB672193	43312
KB669654	28890
KB670371	26814
KB669847	22396
KB671903	57892
KB671543	885418
KB672203	32866
KB670715	9133
KB669877	28554
KB669908	19575
KB669783	14602
KB671624	145345
KB670194	15980
KB671496	226660
KB670169	1184257
KB670595	2893
KB671779	89316
KB671592	157064
KB670289	13695
KB670822	2204
KB670202	6077
KB669691	10384
KB669964	13116
KB670646	13601
KB670559	8368
KB670532	7070
KB670040	10818
KB671917	64810
KB670112	5120
KB670887	2030
KB671823	106092
KB670974	1809
KB672096	27805
KB672271	27183
KB670125	363587
KB669662	11127
KB672245	15004
KB670409	3617
KB672071	35630
KB670257	9343
KB672178	54211
KB670788	2322
KB670651	9693
KB669640	14908
KB671699	134078
KB671795	114774
KB671910	57061
KB670956	7324
KB672106	59968
KB671941	57606
KB670232	4422
KB670549	3044
KB671923	53459
KB672168	31215
KB671398	1085
KB671932	61532
KB672052	30874
KB669705	34102
KB672041	48968
KB670940	1861
KB670021	18704
KB671570	178723
KB670424	3486
KB670197	5765
KB670344	3816
KB671993	48717
KB671028	1745
KB671270	1341
KB671247	246725
KB670849	2105
KB672102	26881
KB670944	1938
KB670729	4787
KB670352	3803
KB670483	8894
KB671651	139548
KB671316	1270
KB670300	14817
KB670362	3797
KB670738	3467
KB671146	1786
KB672182	26773
KB671527	192489
KB669695	24903
KB672284	46647
KB670574	2952
KB671706	110257
KB670663	3855
KB670130	22310
KB671767	108368
KB671323	1183
KB669996	5840
KB671347	239910
KB671642	132762
KB671898	619937
KB671207	1418
KB671362	1172
KB671222	1347
KB670391	1101410
KB670309	18854
KB670593	8810
KB670622	2762
KB669933	11522
KB670691	305852
KB672034	36164
KB671202	1405
KB671264	1320
KB670372	8254
KB670475	8860
KB672081	42463
KB671357	1655
KB672206	17088
KB671736	140062
KB669894	9714
KB670601	3845
KB671984	54187
KB670189	13251
KB670255	13032
KB670732	6991
KB670799	2949
KB671704	129014
KB670863	1798
KB670491	393320
KB671056	1692
KB672212	17015
KB671440	1016
KB669918	6660
KB669682	30189
KB669778	20889
KB671190	1436
KB670078	29340
KB669746	22747
KB671808	73533
KB670935	1856
KB671067	1598
KB670746	2433
KB670989	1846
KB669797	8184
KB669616	34376
KB669739	9387
KB671260	1360
KB671878	67990
KB670334	3856
KB671209	1405
KB669765	12511
KB671999	64105
KB669713	21983
KB669952	6255
KB672122	38969
KB672070	51566
KB670446	12796
KB670828	2199
KB671279	1319
KB670181	456936
KB671489	264229
KB669858	12031
KB671839	80683
KB670780	7102
KB670148	4969
KB671379	1165
KB671849	67105
KB670056	5397
KB670120	23744
KB670701	5224
KB669624	14485
KB671166	1519
KB671780	88563
KB671134	1588
KB669748	483744
KB669728	9480
KB670809	2276
KB669920	10125
KB669913	6688
KB671370	1175
KB671870	91236
KB670408	3586
KB671961	48910
KB671153	1548
KB671720	808423
KB670500	21962
KB670773	2361
KB670992	283235
KB670602	335720
KB669961	22502
KB670472	25385
KB671920	632112
KB671179	1443
KB670675	3339
KB671388	1043
KB672177	76338
KB671770	80113
KB671974	57468
KB671754	701069
KB671446	1047
KB670157	20915
KB671938	54671
KB672048	39931
KB671274	1318
KB670186	5621
KB670272	4226
KB670589	12883
KB670178	16281
KB671911	55627
KB669720	23197
KB670216	4439
KB672235	24264
KB669942	7588
KB671469	235139
KB669972	35079
KB671933	72503
KB670294	9287
KB669965	13848
KB669987	18228
KB672021	62358
KB670113	31754
KB672262	21351
KB669767	15578
KB670238	12080
KB670768	2332
KB671310	1275
KB669669	10966
KB669647	25136
KB672065	595837
KB670277	4196
KB671088	6947
KB670819	9130
KB672253	511720
KB670516	3046
KB671618	145683
KB671857	64401
KB671742	101141
KB670640	2750
KB669810	14465
KB672162	27713
KB670525	304254
KB672080	36935
KB671794	74823
KB671431	1077
KB671071	1669
KB671653	123791
KB671079	1617
KB670316	3912
KB671074	7663
KB672269	21145
KB671235	1403
KB670502	1089215
KB671538	177923
KB670894	2016
KB671306	1220
KB670093	5223
KB670479	3273
KB669841	13250
KB671671	113497
KB669927	16196
KB671439	1062
KB672113	27021
KB671882	95192
KB672260	14242
KB671463	1020
KB671875	76954
KB669929	25129
KB671683	115995
KB670619	8654
KB671055	1694
KB670798	7458
KB671852	75018
KB672185	18479
KB670520	13353
KB669896	15684
KB670515	3174
KB670420	9063
KB670457	3331
KB671459	1029
KB671105	1577
KB672009	613455
KB671327	1246
KB671225	248593
KB671018	9601
KB670716	8138
KB671517	190114
KB672084	27744
KB670433	4046
KB670308	4025
KB671333	1139
KB671043	1480
KB671101	1622
KB671417	1111
KB671339	1222
KB670837	298585
KB669822	8271
KB671507	188916
KB671660	138162
KB670267	19265
KB670033	17124
KB669883	6897
KB670103	370117
KB671475	207482
KB670452	3402
KB671023	1662
KB671092	301031
KB671200	1435
KB671407	1121
KB671301	1208
KB671473	1394
KB671266	1313
KB671757	98115
KB670351	9205
KB670488	9331
KB670383	13331
KB671644	124162
KB670265	10264
KB671304	1230
KB669979	22343
KB671433	1066
KB670355	5235
KB671367	1133
KB670750	2038
KB670100	9496
KB670624	7883
KB670644	2681
KB669954	16074
KB672152	25668
KB671896	56876
KB669676	23808
KB669657	41479
KB670785	2235
KB671575	185956
KB671697	144846
KB671345	1157
KB671725	122835
KB671765	742637
KB669732	21470
KB672180	31596
KB672054	39694
KB671599	167991
KB672214	16788
KB670011	12430
KB670048	28862
KB669825	438995
KB671062	1627
KB672023	47995
KB670741	2385
KB670755	6365
KB671573	175714
KB669998	5817
KB671069	1617
KB670873	2051
KB669773	27273
KB671930	72651
KB670523	3079
KB670568	2965
KB670942	1945
KB670896	2063
KB671204	1457
KB671382	1146
KB670821	7030
KB670543	8514
KB671831	695684
KB672076	584048
KB670689	5239
KB670911	3731
KB670579	7649
KB671223	1423
KB669934	7507
KB670311	7267
KB670572	2900
KB670430	3479
KB672139	32566
KB670958	1923
KB672036	82492
KB670503	334774
KB671718	114161
KB671350	1211
KB671637	131191
KB670123	10971
KB671979	43389
KB670511	7738
KB671591	156733
KB671560	180452
KB671221	1420
KB670406	3636
KB671392	284252
KB670286	12760
KB670929	6400
KB672042	585864
KB672208	50921
KB671115	1560
KB672124	23443
KB670898	7573
KB672250	43324
KB669967	16657
KB670165	25494
KB670864	2122
KB672255	14358
KB670167	15474
KB670649	2725
KB669807	14394
KB670291	8740
KB671967	58273
KB670853	8365
KB671053	1697
KB670259	5306
KB669786	40165
KB671183	1405
KB669664	47518
KB670205	10355
KB669800	13609
KB670014	406604
KB671552	180364
KB671253	1317
KB670252	4322
KB670996	1497
KB671680	142351
KB671076	1669
KB671630	161835
KB670076	31650
KB671623	138812
KB669618	12849
KB670916	6867
KB671818	99080
KB671789	86225
KB670397	3652
KB670211	5443
KB670199	4467
KB670847	2163
KB669910	6655
KB669707	12185
KB669855	22471
KB670365	3755
KB671783	86996
KB669718	9654
KB669815	21031
KB670635	3252
KB669698	10205
KB670770	321027
KB671782	84325
KB671947	49421
KB671321	1260
KB669951	6281
KB669880	20190
KB670208	10517
KB670909	2022
KB671702	123952
KB670106	14499
KB671568	172882
KB671847	74307
KB669850	7302
KB670485	9231
KB670060	5348
KB672243	17550
KB670325	335916
KB671291	1284
KB670874	2046
KB670902	2588
KB671139	1586
KB671774	89111
KB670744	6956
KB670159	10029
KB670243	9757
KB671034	6253
KB670561	2979
KB670888	8005
KB669687	10524
KB672200	17614
KB670775	2365
KB671314	236411
KB669758	15348
KB670963	7852
KB670140	4931
KB669776	8605
KB670494	3281
KB672150	42621
KB670976	1917
KB670590	15328
KB671756	86951
KB669990	7173
KB670501	3205
KB670296	4076
KB671536	193967
KB670826	2234
KB671272	1291
KB670604	2826
KB671566	170458
KB671471	1724
KB670660	17860
KB670673	8464
KB671666	128577
KB671167	1477
KB670611	10191
KB671781	88604
KB670927	3252
KB671444	1055
KB671036	261713
KB670346	18660
KB672233	22057
KB672136	22290
KB671083	1646
KB669985	22876
KB671690	141883
KB670921	7543
KB671364	1153
KB671234	1406
KB670587	2911
KB671505	219553
KB670146	9990
KB670358	351670
KB669763	12175
KB671564	167182
KB670087	9857
KB671137	1526
KB672157	37022
KB669750	26920
KB670336	338001
KB670807	4101
KB670939	2910
KB672279	18408
KB670058	1105313
KB671796	105868
KB671841	84067
KB671211	1431
KB671918	67005
KB670761	19086
KB672019	54265
KB672055	39751
KB669867	12469
KB671842	1496070
KB670304	9653
KB671519	182991
KB670466	8426
KB671132	1596
KB669915	6617
KB670226	4418
KB671377	1104
KB670914	332053
KB671851	77091
KB671491	260874
KB671954	639818
KB670444	18530
KB671747	111505
KB670440	3476
KB671443	1003
KB671016	1784
KB671155	6097
KB670036	374981
KB671014	279567
KB672014	41196
KB671453	1933
KB669959	396583
KB670046	30518
KB670477	13312
KB670301	4048
KB670728	2716
KB671337	1123
KB671991	44648
KB670339	15800
KB672231	544545
KB670739	2452
KB671834	74118
KB671511	192821
KB670566	4764
KB670413	9362
KB671175	1469
KB670615	11643
KB671412	1114
KB671329	1201
KB672169	21910
KB671246	1323
KB671460	1028
KB672098	574178
KB671929	51954
KB671045	1461
KB671278	1323
KB670534	4444
KB672240	15262
KB672082	34504
KB671863	67329
KB670698	2544
KB670176	12957
KB671579	157521
KB670269	344308
KB670115	6010
KB671095	3408
KB671608	175847
KB670726	295703
KB672001	46053
KB669734	19302
KB670490	3246
KB671889	65816
KB671965	681298
KB671771	129300
KB671244	6066
KB670279	20098
KB670892	308384
KB669925	437881
KB671107	1518
KB671531	175944
KB671550	158287
KB670128	5037
KB671425	224866
KB671616	190738
KB670314	340548
KB671909	652487
KB669969	14148
KB670067	10178
KB672224	23921
KB671884	64237
KB671501	203036
KB672258	29399
KB669622	20254
KB670693	2767
KB671976	604073
KB669785	29434
KB669678	10730
KB671308	1224
KB669671	54211
KB671970	55857
KB672110	57928
KB671859	74462
KB669831	18934
KB670628	4492
KB670002	22341
KB671127	1595
KB670557	9225
KB670571	2962
KB670349	3868
KB669832	7507
KB671060	1617
KB671185	1467
KB671632	812734
KB671384	1116
KB670030	5539
KB671936	60395
KB670545	8424
KB671829	71029
KB671945	47566
KB671664	172826
KB672115	29086
KB670000	5807
KB670097	17480
KB670882	2067
KB671257	1364
KB669936	417110
KB671001	1730
KB670249	14407
KB671678	131199
KB670844	2132
KB671251	1372
KB670647	355922
KB671324	1254
KB671956	104369
KB672164	531211
KB669992	397992
KB670577	12083
KB670891	1991
KB669898	27835
KB671007	1747
KB670687	8955
KB672038	53192
KB671391	948000
KB670219	4632
KB671419	1120
KB672120	579905
KB670685	8169
KB671799	78866
KB670428	9815
KB671312	1222
KB671743	706443
KB670951	2065
KB671950	48364
KB671732	715766
KB671759	91542
KB671193	1491
KB671119	1546
KB671216	1340
KB670752	8555
KB669887	25762
KB671820	674872
KB671343	1218
KB671112	6373
KB670907	2055
KB669863	8370
KB671206	1395
KB669981	406849
KB671160	1853
KB671435	1004
KB671108	1564
KB670720	9110
KB671894	107483
KB670626	6813
KB670455	3391
KB672141	33684
KB671927	71212
KB670222	4377
KB670126	6733
KB671606	185386
KB670748	331860
KB670787	2333
KB671295	1247
KB670994	6600
KB671064	2233
KB671996	57317
KB670948	255527
KB671710	118726
KB672216	45535
KB669944	6309
KB671577	150886
KB670357	3739
KB671694	111350
KB671230	1411
KB669820	13440
KB669904	16386
KB672057	60255
KB669903	409359
KB669726	483179
KB669685	10576
KB669853	18139
KB672173	26509
KB671582	163013
KB672003	53445
KB671476	934511
KB671987	618592
KB669636	35112
KB669716	11164
KB671787	675711
KB671125	257436
KB670876	2101
KB669659	500330
KB670150	4939
KB670133	10957
KB671776	673885
KB671524	183415
KB670598	7491
KB670398	3659
KB669813	29966
KB670331	20244
KB671141	1578
KB670965	1885
KB671354	1201
KB672197	36105
KB669709	9857
KB670385	9602
KB670953	1889
KB670505	3210
KB670367	14237
KB671880	73439
KB670023	10772
KB671628	149664
KB670554	7913
KB670988	1789
KB671981	46177
KB669843	7334
KB670163	16665
KB671394	1104
KB670404	17967
KB670860	2133
KB672074	39310
KB670536	345789
KB671913	57043
KB672093	65633
KB671639	147330
KB670978	1862
KB670867	2198
KB672272	52539
KB670251	5573
KB671117	1556
KB670839	2130
KB671805	97084
KB672248	14850
KB669889	21545
KB670795	2306
KB671827	108799
KB672283	40460
KB672029	39165
KB670981	279311
KB669666	42952
KB670763	2393
KB670816	7097
KB672132	30829
KB669700	37392
KB670621	2814
KB670015	5664
KB671241	1390
KB672100	27567
KB671597	158620
KB672281	50131
