#contig	length
KB666477	1811
KB666367	1929
KB667758	28370
KB667404	1031
KB666616	1627
KB667146	1186
KB667525	66863
KB668134	28992
KB666782	1448
KB667215	1092
KB665540	4598
KB668219	30858
KB666608	1578
KB666939	1308
KB667499	78140
KB666254	274194
KB666104	2601
KB667508	59697
KB666249	2245
KB667243	56832
KB665530	22775
KB667622	2509586
KB665427	18862
KB666015	10145
KB667548	19406
KB666245	1319
KB667301	1113
KB666889	1342
KB668059	11240
KB666497	1723
KB667116	1135
KB666878	1297
KB665914	10160
KB666760	1477
KB666506	1736
KB667464	58296
KB667551	28665
KB666139	2583
KB665455	1108781
KB665682	27081
KB667838	18297
KB667811	1144929
KB667682	27211
KB667591	45289
KB666532	1706
KB665493	4895
KB666793	1437
KB667157	1181
KB665788	514227
KB668073	8812
KB667085	1220
KB666855	104312
KB666733	116393
KB666977	142042
KB667543	41362
KB665448	22393
KB665853	3186
KB665763	15038
KB667740	20814
KB667151	1183
KB667140	1188
KB665534	11658
KB666811	1415
KB666471	1822
KB667973	14671
KB666998	1274
KB667864	21644
KB666680	1532
KB665609	14513
KB666728	1515
KB667780	10432
KB666358	2082
KB665874	28762
KB666735	1526
KB665846	10924
KB666971	1232
KB666976	1230
KB667597	42352
KB666133	2559
KB668039	18993
KB665572	4384
KB665981	2885
KB667279	1121
KB668067	17380
KB668080	13323
KB667416	1001
KB665599	669500
KB666860	1374
KB666078	2650
KB666426	2380
KB668112	9024
KB667502	109878
KB667354	89950
KB665951	2497
KB665471	16911
KB667421	84040
KB668212	27669
KB667373	1016
KB666214	10672
KB668148	12749
KB667344	1083
KB666744	321339
KB666901	1339
KB665422	695399
KB666650	1554
KB665443	23305
KB668027	15881
KB667770	59054
KB666651	1589
KB667039	1237
KB665934	11325
KB665926	26651
KB666384	2011
KB666547	1727
KB667787	21825
KB666737	1513
KB665644	1032660
KB667516	66473
KB666646	1595
KB665544	717072
KB667998	7172
KB667996	8034
KB666449	1768
KB666371	1983
KB666033	2809
KB665514	13069
KB667576	23506
KB667569	34525
KB667575	67842
KB665687	3790
KB667435	64811
KB666911	1324
KB667044	1246
KB667631	14604
KB666693	1424
KB666700	1539
KB665412	32591
KB666256	2344
KB667156	1186
KB666925	1226
KB667526	67470
KB666120	1712
KB666436	1898
KB667579	30546
KB665549	4556
KB666816	1392
KB665738	11161
KB667586	19178
KB665706	15803
KB666221	457611
KB666545	1675
KB667783	10372
KB667208	1084
KB665965	10144
KB666749	1426
KB667018	1147
KB665506	4790
KB668048	30250
KB668194	19733
KB666554	1711
KB666867	1351
KB666403	1937
KB666393	2001
KB667466	45346
KB667058	1182
KB666557	1689
KB666266	9335
KB666388	1984
KB667745	11218
KB666012	10387
KB665873	3080
KB666595	1653
KB667023	1192
KB667538	72808
KB665972	9722
KB667232	63228
KB666438	1852
KB667174	1126
KB668131	28416
KB667247	1078
KB667361	1062
KB666410	268910
KB665713	9971
KB668046	13908
KB667834	37239
KB666192	1597
KB666341	2082
KB666510	2272056
KB666354	287875
KB665711	3742
KB667455	53149
KB667357	1072
KB666603	1544
KB667350	1079
KB666619	1563
KB665819	3297
KB666302	2131
KB666848	1379
KB667849	25131
KB667123	1130
KB666990	1280
KB666309	16041
KB666320	2171
KB667801	23320
KB668008	7110
KB665462	5057
KB666596	1652
KB666053	9362
KB666879	1332
KB666282	2266
KB665625	4152
KB666918	1315
KB667749	68698
KB666463	1815
KB665884	13772
KB666929	1322
KB667322	1098
KB665879	9849
KB667126	1153
KB667437	43647
KB666428	1869
KB665722	19681
KB665786	14553
KB667711	1386859
KB667613	15468
KB667585	17235
KB667175	1056
KB667736	11542
KB666778	1422
KB665807	3332
KB666527	1748
KB665586	14728
KB667727	11807
KB665484	9149
KB665618	23765
KB666837	1387
KB667211	1059
KB667308	1055
KB667992	3127
KB666329	2098
KB667392	1045
KB668092	9229
KB665404	19882
KB667190	1163
KB667098	1099
KB665579	4356
KB666571	1661
KB665907	1662
KB666274	2244
KB666905	1336
KB667168	1124
KB665647	10902
KB665527	4743
KB666770	1401
KB667221	62896
KB667983	7418
KB666336	2152
KB667067	1136
KB667407	1025
KB666934	1299
KB666291	2255
KB665537	4551
KB666095	11121
KB668111	825708
KB665995	2867
KB666177	241746
KB665637	4021
KB667606	28652
KB667771	20269
KB668169	23013
KB666674	1568
KB667959	24947
KB667262	1023
KB667180	1074
KB665941	2945
KB668032	9471
KB666711	1487
KB668145	10705
KB665919	2883
KB666820	1315
KB668058	20385
KB666721	189882
KB665856	10026
KB667150	1123
KB668085	18013
KB667560	14805
KB667529	65822
KB665947	11162
KB667480	96251
KB666355	2093
KB667133	1084
KB665989	9453
KB666602	1538
KB667488	80302
KB667368	1004
KB667765	21246
KB665603	11536
KB665755	455955
KB667625	26936
KB667467	1862477
KB667762	23695
KB666660	1583
KB665969	10331
KB667946	12740
KB668019	12510
KB666024	2825
KB666705	1426
KB667239	1139
KB666149	10280
KB665776	3438
KB667291	1010
KB667657	31695
KB666612	1596
KB666162	13587
KB667918	16601
KB666399	396890
KB667476	92318
KB666197	2395
KB666459	1853
KB665842	2018
KB667255	1065
KB666115	2569
KB666265	211043
KB666250	2310
KB667635	14550
KB667275	1021
KB667087	1218
KB667934	38419
KB667664	48601
KB667079	1163
KB668178	5773
KB667943	10209
KB668063	9702
KB665431	14673
KB666807	1306
KB666831	1381
KB667868	9095
KB666944	1243
KB666442	1889
KB667246	1077
KB665889	3092
KB667668	14969
KB667336	1058
KB666999	122154
KB667446	45918
KB666955	146049
KB666144	2454
KB665556	4062
KB666824	1337
KB666414	14551
KB666454	448811
KB665559	4483
KB666277	2206
KB665830	3273
KB667092	1175
KB666065	2510008
KB668098	19072
KB667706	26262
KB667955	1454099
KB666482	1737
KB666800	1428
KB666894	1346
KB665894	3065
KB665566	716324
KB665795	3325
KB667205	1157
KB665998	2866
KB667136	1128
KB665901	10041
KB667903	15004
KB667798	33789
KB667450	72063
KB665569	14476
KB667645	32909
KB665613	4211
KB668163	12513
KB667191	1111
KB665520	12589
KB665701	11010
KB667028	1256
KB667691	21884
KB666236	2394
KB668152	11048
KB667315	1026
KB666100	9766
KB667884	8590
KB667088	79398
KB667400	1038
KB667198	1109
KB667027	1256
KB665708	18843
KB667213	1107
KB665883	9544
KB666083	9713
KB666340	2114
KB667283	1086
KB666982	1335
KB668102	9372
KB666087	2652
KB665458	11350
KB668051	17997
KB665970	2904
KB666035	2802
KB666058	17020
KB668116	33154
KB668087	8661
KB668124	2593
KB666324	2168
KB666049	1934
KB666241	9774
KB665669	3914
KB667915	23804
KB667773	21540
KB667478	1846441
KB667252	1131
KB667812	26152
KB666253	2301
KB667061	1174
KB665588	596962
KB665659	11579
KB667341	1085
KB667873	20912
KB667318	1102
KB666626	1615
KB666398	2437691
KB665622	1032626
KB668171	20852
KB666882	1349
KB665675	3840
KB668023	28660
KB666959	1246
KB667678	2637154
KB666883	1252
KB665822	13224
KB668179	5814
KB665929	11994
KB666590	1664
KB667852	40511
KB665452	13736
KB667115	1200
KB666495	1724
KB666498	269611
KB666562	1706
KB665732	3842677
KB667922	933273
KB665488	1276654
KB667534	48407
KB665960	9192
KB665465	21822
KB665619	12337
KB665614	19431
KB665555	597715
KB665433	635210
KB666765	1390
KB665869	2991
KB667577	31968
KB668166	943126
KB666825	1397
KB666395	1885
KB667186	1154
KB667235	1088
KB667170	1138
KB666126	11292
KB666628	1577
KB667843	39358
KB666443	263101
KB665741	3410
KB667500	1908487
KB667621	33276
KB667650	34353
KB667830	14721
KB666874	1302
KB666491	1789
KB666392	1941
KB666022	10117
KB665416	25251
KB667277	1123
KB666467	1783
KB665977	540326
KB666365	268288
KB666072	2660
KB666690	1550
KB666915	1289
KB666771	1459
KB667700	1890934
KB667369	1014
KB665418	14561
KB665920	9994
KB666599	151560
KB666232	219102
KB666664	1529
KB665510	3238079
KB665904	11426
KB666655	130811
KB667710	15822
KB667507	63303
KB667365	73531
KB666752	1429
KB667440	92068
KB666707	1533
KB666578	1657
KB667956	19391
KB666642	1596
KB667073	1227
KB666785	1446
KB665743	10675
KB667599	35163
KB666292	2188
KB668159	6068
KB667379	1058
KB665895	14448
KB667425	1725
KB667003	1272
KB667330	1049
KB666187	9015
KB665811	3322
KB665690	10140
KB666669	1526
KB665866	423369
KB666963	1233
KB665437	10785
KB666512	1716
KB667690	15390
KB665664	3951
KB665940	2910
KB667289	1066
KB668210	1092052
KB668121	12316
KB666153	2499
KB667974	15880
KB665630	4116
KB666887	1245
KB667595	28051
KB667397	1038
KB667928	15373
KB667519	35555
KB666906	1330
KB666722	1402
KB667040	1201
KB667103	1204
KB666544	218383
KB667223	1042
KB666217	9230
KB667196	1159
KB666850	1378
KB666263	2320
KB666167	10048
KB666013	10181
KB667744	1466857
KB666174	8900
KB667082	1213
KB667288	73024
KB667893	8469
KB665804	9969
KB667886	16088
KB667906	32131
KB666361	2005
KB665478	12414
KB666697	1442
KB665601	4252
KB666211	2438
KB666146	9741
KB667824	23438
KB666731	1466
KB667017	1216
KB666326	2166
KB667951	32604
KB666935	1198
KB666452	1871
KB667844	1075906
KB667110	106609
KB665870	10388
KB667969	32642
KB667460	30762
KB667913	14759
KB667129	1106
KB668115	26469
KB666103	13307
KB666835	1328
KB667300	1113
KB667125	1134
KB666577	187094
KB665827	9101
KB665844	423106
KB666419	1928
KB667159	1121
KB666541	1734
KB667444	4985541
KB665541	12939
KB666303	2150
KB666746	1491
KB665574	4376
KB665890	2226
KB668149	23139
KB667390	1027
KB666896	1269
KB665797	18555
KB666030	9528
KB666946	1303
KB666605	1583
KB667734	25429
KB667640	27084
KB666484	1742
KB667257	1130
KB666068	9986
KB667820	25132
KB667673	41702
KB666862	1327
KB667266	1031
KB666615	1628
KB665656	3890
KB665839	3260
KB667009	1239
KB667524	56094
KB666368	1938
KB666016	11289
KB667719	37161
KB665999	392987
KB666788	88274
KB668191	14121
KB665611	4158
KB668186	15004
KB667471	28272
KB667944	1060242
KB666128	2601
KB667325	1097
KB666005	6581
KB666871	1322
KB665441	11505
KB667549	33875
KB667405	1031
KB668060	39703
KB666220	2355
KB667194	1160
KB666516	12668
KB666312	2192
KB668003	11747
KB666948	1305
KB667618	30947
KB666704	1474
KB667209	1113
KB667272	1064
KB667070	1167
KB667939	33251
KB666921	160100
KB667757	29768
KB667800	2092722
KB667658	17049
KB667293	1048
KB666439	11499
KB666566	246363
KB665515	20118
KB667056	1237
KB666164	2528
KB666202	9319
KB665591	11481
KB667792	36926
KB667557	47262
KB665924	2942
KB665945	2358
KB666507	1776
KB666180	2503
KB666549	1723
KB666186	18746
KB667514	48013
KB666112	1250
KB667598	16394
KB665761	18029
KB668077	835646
KB667242	1134
KB666422	1918
KB667875	27882
KB666117	10796
KB665857	11329
KB667015	1201
KB665474	12059
KB665497	4896
KB667829	40201
KB666500	11857
KB665954	2483616
KB667563	28925
KB665987	13858
KB666607	1539
KB665749	3537
KB668200	28322
KB666344	2125
KB665897	9511
KB667608	54376
KB666759	1470
KB667856	10871
KB667963	16442
KB666573	1585
KB666435	1857
KB665425	12011
KB667581	44834
KB667695	27072
KB666741	1441
KB666017	2750
KB666334	2155
KB667183	1048
KB666725	1411
KB666129	10732
KB668168	14316
KB666813	1413
KB667055	1238
KB667032	91992
KB667887	8508
KB666137	2534
KB667436	44760
KB666523	1703
KB666931	1317
KB667312	1046
KB667491	20792
KB666448	1876
KB665915	3019
KB665781	10992
KB667132	105223
KB667683	70154
KB667147	1184
KB666378	1967
KB666094	11930
KB666407	1900
KB665718	3707
KB667819	17114
KB666987	1282
KB667049	1197
KB666157	10390
KB666260	2219
KB667142	1134
KB665679	3798
KB667769	30902
KB665974	9903
KB666040	8973
KB666517	1767
KB667489	1746521
KB666648	1560
KB666276	463803
KB666841	1382
KB665703	22184
KB665531	20157
KB666774	1455
KB665582	10429
KB665401	6775
KB665524	13124
KB666994	1277
KB667784	36839
KB665737	3621
KB666231	2393
KB667064	1229
KB665966	605176
KB665643	15778
KB667624	47767
KB665933	9764
KB667164	1180
KB667634	43874
KB666594	1656
KB665698	15909
KB667655	1474159
KB666193	1965
KB666558	1708
KB666387	352523
KB665746	18252
KB667705	12175
KB666460	1854
KB666964	1204
KB667173	1173
KB667231	1023
KB667539	47885
KB668130	13079
KB667723	38257
KB667059	1234
KB665963	10454
KB668162	14627
KB665505	4853
KB668020	17035
KB665727	11053
KB667718	11949
KB666079	1239
KB665772	11976
KB668047	17833
KB665552	2784
KB666553	1715
KB667850	19880
KB666062	2733
KB666604	1594
KB666425	1922
KB665595	9548
KB667947	10776
KB667865	8962
KB667216	1149
KB666859	1326
KB668091	4935
KB668054	17324
KB666287	3078589
KB666679	1506
KB666264	2267
KB665626	9666
KB665712	3682
KB667224	1146
KB667898	18680
KB667248	1013
KB665714	17432
KB666404	1959
KB666583	1672
KB667970	15611
KB666305	2147
KB666205	9350
KB666242	9350
KB667010	64332
KB666803	1423
KB667869	29639
KB667118	1205
KB666828	1277
KB666886	1354
KB667202	1039
KB665607	14351
KB668099	1166452
KB667292	1008
KB667445	1947367
KB667260	1130
KB666808	1416
KB666877	105529
KB666985	1283
KB667086	1215
KB666136	2586
KB666273	2334
KB666169	2517
KB667429	74879
KB666050	10937
KB667089	1164
KB666140	2566
KB667152	1183
KB665885	9755
KB666535	1737
KB666429	1910
KB665461	32303
KB666570	1613
KB667482	87107
KB665517	4790
KB667839	9412
KB667384	1044
KB667999	3255115
KB665796	3357
KB665833	3393
KB665610	604856
KB666847	1340
KB667808	19423
KB666526	1710
KB666540	1717
KB665783	9839
KB667358	1072
KB666854	1331
KB665558	11871
KB666308	2161
KB666727	1397
KB667167	1177
KB667616	53006
KB666474	10309
KB666364	2011
KB665719	3680
KB666357	2085
KB666215	2425
KB668215	20537
KB666288	244772
KB667503	32752
KB667135	1113
KB665908	3514
KB667764	34909
KB668086	13049
KB667345	1081
KB667993	7256
KB667909	11323
KB666683	1555
KB668035	8261
KB665752	9700
KB665950	2935
KB668040	9700
KB665592	11492
KB666076	1523
KB666638	1545
KB666044	2720
KB666838	1386
KB666968	1289
KB665449	16359
KB667038	1250
KB666781	1366
KB667465	93655
KB665861	3179
KB667408	1023
KB666701	1438
KB667603	16000
KB667574	37276
KB665984	12407
KB666632	1607
KB665492	26802
KB665695	3814
KB665640	20615
KB666150	10410
KB667568	55973
KB667567	1850614
KB665736	2846
KB666694	1437
KB667353	1033
KB665635	4080
KB668175	5839
KB666270	12803
KB668028	6913
KB666687	10383
KB666529	1708
KB665944	2943
KB666346	2088
KB666673	1570
KB667099	120833
KB666748	1490
KB668117	13967
KB665561	13078
KB666279	2238
KB666375	2024
KB667321	117864
KB666611	1613
KB667256	1089
KB667451	37945
KB668182	14320
KB666952	1191
KB666712	1525
KB666821	172969
KB668195	45074
KB667921	20807
KB666868	1338
KB667475	34534
KB666706	1532
KB666372	2034
KB665548	11907
KB667349	1043
KB666922	1266
KB665535	11913
KB666121	292156
KB668064	12716
KB665843	2616291
KB667578	1898379
KB667804	50337
KB667840	50533
KB665652	4013
KB667627	14753
KB667304	1111
KB666917	1271
KB667276	102116
KB667739	35962
KB666225	2415
KB666940	1286
KB666799	81108
KB667238	1082
KB666086	9317
KB667122	1141
KB667297	1116
KB666351	2114
KB666198	2420
KB666960	1220
KB667197	1102
KB667114	1177
KB667031	1254
KB667245	1136
KB667883	14817
KB667714	34224
KB666319	2184
KB668138	6141
KB666483	1793
KB666054	329744
KB665900	3047
KB667393	1031
KB666511	277180
KB667674	13204
KB667750	29680
KB666892	1270
KB667316	1103
KB668153	24983
KB667401	1055
KB666099	496488
KB667694	43468
KB665754	11384
KB665852	14842
KB668009	13772
KB667669	31909
KB668043	3643
KB665407	5383
KB666478	1760
KB667761	11191
KB665570	4399
KB668106	12499
KB667093	1214
KB665456	10182
KB667755	1659734
KB667644	1591833
KB666356	2088
KB666845	1356
KB667417	1003
KB665815	3253
KB666330	2158
KB667730	48088
KB667449	73951
KB666786	1389
KB666034	9417
KB667463	32483
KB668076	28446
KB666629	1600
KB667036	1238
KB666432	172099
KB665777	566186
KB666676	1523
KB666792	1438
KB665683	10914
KB667823	16716
KB666004	9147
KB667905	20754
KB666470	1811
KB667584	82986
KB667735	36643
KB666978	1285
KB667544	2682250
KB666537	1636
KB667128	1185
KB666897	1287
KB666991	1279
KB665766	522478
KB666945	1270
KB667220	1043
KB666893	1347
KB666411	1945
KB667679	29377
KB667926	12130
KB665911	2104
KB666007	2794
KB667781	32373
KB667495	62769
KB665729	3203
KB667362	1071
KB667479	74013
KB668110	3238233
KB668137	5486
KB665605	4187
KB668170	34496
KB665688	652949
KB665511	580611
KB665470	5362
KB667788	33127
KB667261	1064
KB665421	12757
KB668156	14191
KB665501	4876
KB666910	94774
KB666661	1600
KB665444	618598
KB667309	1046
KB667561	16203
KB666183	9173
KB665598	11089
KB666116	2565
KB666926	1212
KB666738	1445
KB668081	9998
KB667665	46899
KB667413	1010
KB668199	723856
KB668220	5243
KB667179	1169
KB668095	8937
KB666189	10017
KB666645	1594
KB667859	29725
KB667424	2899
KB667878	18538
KB666763	1470
KB666652	1582
KB666902	1251
KB668206	18928
KB665674	12350
KB667612	51796
KB668068	15798
KB667917	8117
KB665485	19722
KB667026	1168
