#contig	length
KI398357	101636
AXCK01029804	1171
KI401042	9731
AXCK01027837	1609
KI400846	11692
AXCK01028306	1486
KI398503	86377
KI399723	29440
KI400848	11677
KI399099	51063
KI400006	23617
AXCK01023156	7061
AXCK01015824	33182
AXCK01028115	1533
AXCK01018631	21190
AXCK01025034	3396
AXCK01027196	1824
AXCK01024132	5331
AXCK01024794	3841
AXCK01026620	2068
AXCK01028618	1410
AXCK01024083	5423
KI399242	45876
AXCK01023737	6087
AXCK01027310	1781
KI399325	42159
AXCK01026980	1909
KI400167	18695
AXCK01027369	1760
AXCK01029268	1274
KI398948	57225
AXCK01029491	1236
KI401902	4425
AXCK01025165	3182
KI400182	20310
KI399945	24796
AXCK01029579	1214
KI400733	12940
AXCK01027608	1680
AXCK01028246	1497
AXCK01028160	1524
KI399959	24540
AXCK01023155	7061
KI399417	38397
KI398104	141740
AXCK01029466	1238
AXCK01027573	1688
AXCK01029511	1227
AXCK01024634	4161
AXCK01024730	3961
AXCK01027851	1606
AXCK01030386	1064
KI399710	29707
AXCK01027093	1863
AXCK01025133	3242
KI399225	46492
AXCK01029868	1159
KI397806	515913
AXCK01027869	1600
AXCK01030102	1120
KI397817	404233
AXCK01028376	1468
KI399505	35952
AXCK01028473	1446
AXCK01024570	4300
AXCK01028570	1423
KI399488	36153
KI399456	37293
KI400981	10254
AXCK01029192	1289
KI400159	20750
AXCK01026639	2060
AXCK01027353	1765
AXCK01029666	1189
AXCK01025157	3198
KI401566	6658
AXCK01030231	1097
KI401254	8117
KI400815	12004
KI399039	53409
KI401548	6729
KI401983	3680
AXCK01025694	2599
AXCK01028551	1428
KI398161	129550
KI399364	40763
AXCK01022857	7585
AXCK01028696	1393
AXCK01028759	1380
AXCK01023444	6613
AXCK01025186	3145
KI398063	149095
KI398069	149297
AXCK01024819	3805
KI401795	5460
AXCK01030346	1073
AXCK01026148	2322
KI402040	3279
AXCK01024023	5545
AXCK01014146	42331
AXCK01030356	1071
KI402064	3033
AXCK01029177	1292
KI401892	4518
AXCK01030462	1048
AXCK01030126	1115
AXCK01020641	14003
AXCK01021178	12205
AXCK01027240	1806
AXCK01030292	1083
AXCK01023016	7303
KI398556	82371
KI400824	11887
AXCK01030444	1052
AXCK01026783	1996
KI400831	11783
AXCK01024719	3986
AXCK01028437	1451
AXCK01026982	1909
AXCK01027221	1815
AXCK01030301	1081
AXCK01027184	1826
AXCK01030392	1063
AXCK01028150	1526
AXCK01027158	1840
AXCK01025346	2909
AXCK01025810	2529
AXCK01030464	1048
AXCK01021535	11115
AXCK01030664	1000
AXCK01026867	1955
AXCK01029748	1182
AXCK01027508	1713
AXCK01027968	1576
KI400530	15009
AXCK01027404	1747
KI400374	17161
AXCK01026124	2336
KI399354	41109
AXCK01030036	1131
KI399431	38011
AXCK01025238	3063
KI399484	36547
KI398507	86435
KI400280	18662
KI400808	12080
AXCK01016113	31116
AXCK01028058	1548
KI400064	22591
AXCK01028543	1430
AXCK01024444	4537
AXCK01026482	2146
AXCK01027200	1819
KI397981	177106
AXCK01027346	1762
AXCK01029194	1290
AXCK01027250	1800
KI400050	22979
AXCK01030203	1102
KI399853	26695
AXCK01025850	2506
AXCK01028226	1503
AXCK01018637	21142
AXCK01026175	2309
KI399178	48461
KI399020	54108
KI401633	6333
KI399022	54030
AXCK01025060	3354
AXCK01029650	1201
AXCK01027299	1785
KI398112	140412
KI401790	5487
AXCK01024913	3627
AXCK01028824	1367
KI398899	59519
AXCK01029802	1172
AXCK01027144	1844
KI398211	121834
KI401571	6648
AXCK01029439	1244
KI400797	12143
AXCK01027769	1626
KI398223	120068
KI401609	6464
KI400735	12916
AXCK01029998	1138
AXCK01026410	2173
AXCK01026277	2258
KI401107	9084
AXCK01030409	1060
AXCK01028995	1328
AXCK01025247	3052
KI399305	42910
AXCK01013477	46879
AXCK01025799	2538
AXCK01029285	1272
KI400918	10920
KI400528	15027
AXCK01029447	1243
KI400198	19978
KI398927	58005
AXCK01025624	2649
KI401688	6076
AXCK01019731	16901
AXCK01028323	1481
AXCK01024836	3775
AXCK01025206	3119
AXCK01027341	1769
AXCK01030514	1037
AXCK01027253	1798
AXCK01029992	1139
AXCK01030609	1014
KI398259	113739
AXCK01005663	108860
AXCK01029614	1208
AXCK01026202	2295
KI398882	60076
AXCK01007807	85510
AXCK01028480	1445
AXCK01025930	2454
KI400488	15489
AXCK01029597	1211
KI399991	23858
AXCK01029704	1191
KI398481	87999
AXCK01028897	1352
KI399770	28415
KI398464	89706
AXCK01023740	6085
AXCK01027805	1619
AXCK01023717	6109
AXCK01030078	1124
AXCK01028006	1563
AXCK01027740	1637
AXCK01026384	2192
AXCK01025987	2421
AXCK01007602	87320
AXCK01026911	1937
AXCK01028810	1369
AXCK01030327	1077
AXCK01025357	2892
AXCK01029378	1257
AXCK01023516	6467
AXCK01028105	1535
KI401961	3852
AXCK01026390	2187
AXCK01027818	1614
AXCK01029361	1260
KI399939	24927
AXCK01028486	1443
AXCK01028649	1406
AXCK01027817	1615
KI399062	52444
AXCK01029296	1270
KI398773	65858
AXCK01023305	6812
AXCK01027569	1690
AXCK01027578	1686
AXCK01020519	14270
AXCK01029099	1308
KI398400	96252
KI401923	4237
AXCK01030124	1115
AXCK01022033	9644
AXCK01027440	1735
AXCK01025767	2556
KI401764	5708
AXCK01025378	2865
AXCK01026005	2412
AXCK01029147	1298
AXCK01029372	1262
KI400271	18895
AXCK01027677	1656
KI401628	6376
AXCK01025425	2819
KI401919	4282
KI401151	8086
AXCK01028686	1397
AXCK01009945	67009
KI401203	8387
AXCK01027041	1885
KI398434	92305
KI398092	144837
KI398018	164391
AXCK01028156	1523
AXCK01028215	1506
KI401477	7014
KI399237	46077
KI400073	22344
AXCK01028267	1493
KI399693	30139
AXCK01024422	4577
AXCK01029385	1255
AXCK01023852	5893
AXCK01027142	1844
KI401365	7487
KI401120	9001
AXCK01030564	1026
AXCK01028814	1369
AXCK01030572	1023
KI400617	14132
KI398969	55877
AXCK01030280	1085
KI401110	9062
AXCK01027751	1634
AXCK01028122	1531
AXCK01027115	1853
KI400334	17778
KI400534	14955
KI400270	18903
AXCK01026464	2149
KI398921	58332
KI400764	12567
KI400777	12393
AXCK01024145	5303
AXCK01027359	1763
AXCK01025124	3256
KI401489	6930
KI401777	5605
AXCK01026058	2375
KI399730	29234
KI400772	12436
KI397840	303149
AXCK01025291	2994
AXCK01021868	10046
AXCK01025412	2828
AXCK01029031	1322
AXCK01028357	1473
KI399972	24225
KI399054	52789
AXCK01022490	8363
AXCK01023454	6596
AXCK01025486	2762
KI401417	7259
AXCK01026288	2252
KI399263	44925
AXCK01026168	2315
KI399094	51130
KI400250	19205
AXCK01026788	1993
AXCK01030252	1092
KI401074	9385
AXCK01026852	1962
AXCK01021461	7677
KI401667	6162
AXCK01026448	2155
KI398603	78432
KI399163	48840
AXCK01028408	1459
AXCK01027428	1739
AXCK01029220	1284
KI397975	180268
AXCK01029936	1149
AXCK01018679	20879
AXCK01027626	1674
AXCK01011515	56667
AXCK01029504	1229
AXCK01010536	62942
AXCK01029222	1284
AXCK01029539	1222
AXCK01029329	1264
KI400022	23365
KI400411	16700
KI400928	10768
KI401129	8916
AXCK01027910	1589
KI401942	4023
KI400357	17431
AXCK01029205	1287
AXCK01024194	5187
AXCK01030398	1062
KI400406	16793
AXCK01030182	1106
AXCK01028281	1490
AXCK01026888	1945
KI399177	48378
AXCK01030238	1096
KI401450	7116
KI401389	7385
KI399228	46384
KI401766	5691
AXCK01028864	1359
AXCK01024618	4192
AXCK01027916	1588
AXCK01027269	1793
KI401241	8170
KI399041	53245
AXCK01026712	2030
AXCK01028290	1489
KI399801	27705
AXCK01028389	1465
AXCK01025401	2836
AXCK01022621	8068
KI397977	179222
KI399032	53644
KI401614	6441
KI399623	32410
AXCK01025837	2513
AXCK01026046	2382
AXCK01029814	1170
KI400811	12039
AXCK01024283	4929
AXCK01024371	4687
AXCK01023115	7148
AXCK01025815	2526
AXCK01024086	5418
AXCK01025816	2529
AXCK01028234	1501
AXCK01026914	1934
AXCK01028579	1419
AXCK01030311	1080
AXCK01025895	2480
KI397949	192226
AXCK01027382	1756
AXCK01028911	1347
AXCK01030360	1070
KI400647	13860
KI398157	130029
KI398331	98109
AXCK01026804	1987
AXCK01027152	1841
KI398457	90182
KI398700	70407
KI400737	12892
KI400493	15462
AXCK01027077	1870
KI400817	11948
AXCK01025138	3231
AXCK01029758	1181
AXCK01027879	1597
KI401246	8147
KI401829	5144
KI400162	20685
AXCK01024260	5011
KI398240	116690
AXCK01028134	1528
AXCK01028441	1455
AXCK01020824	8602
AXCK01030418	1059
KI399822	27304
AXCK01030465	1047
AXCK01029661	1199
AXCK01026741	2016
KI398881	58963
KI399637	31979
AXCK01022757	7767
AXCK01030160	1110
AXCK01026216	2289
KI399843	26889
AXCK01030310	1080
AXCK01026792	1992
KI401006	9994
AXCK01029486	1235
AXCK01016817	28173
AXCK01029395	1254
KI399735	29155
KI401483	6969
AXCK01027055	1881
AXCK01027948	1581
AXCK01028386	1466
AXCK01029468	1237
KI399408	38975
AXCK01025721	2589
AXCK01025760	2559
AXCK01029520	1227
KI399401	39171
KI401437	7177
KI400461	15792
AXCK01027172	1833
AXCK01024725	3966
AXCK01028182	1517
AXCK01028344	1476
AXCK01030284	1085
KI402042	3265
AXCK01025390	2843
KI400401	16842
AXCK01022507	8308
AXCK01026532	2116
AXCK01028872	1355
KI400693	13377
AXCK01025224	3090
KI401224	8240
AXCK01029016	1333
AXCK01030029	1133
KI400276	18745
KI400383	17069
AXCK01025635	2640
AXCK01025335	2928
AXCK01025240	3062
AXCK01024744	3931
AXCK01030651	1004
AXCK01024701	4021
AXCK01028563	1425
KI398662	73251
KI400423	16432
KI399696	30034
AXCK01028556	1426
AXCK01028664	1402
KI398635	75747
KI402031	3338
AXCK01026847	1965
KI398133	134971
AXCK01026251	2270
AXCK01027872	1600
AXCK01029636	1203
AXCK01029887	1157
AXCK01028528	1433
KI399718	27820
AXCK01028173	1520
KI399675	30654
AXCK01020149	15368
KI401827	5181
KI400350	17553
AXCK01030613	1013
AXCK01028509	1447
KI398681	71923
AXCK01029171	1296
AXCK01029743	1183
AXCK01023733	6089
KI399860	26605
KI401298	7864
AXCK01024401	4604
KI398725	68935
AXCK01026300	2242
AXCK01026576	2089
AXCK01025873	2490
AXCK01026535	2110
AXCK01026986	1907
KI398102	141482
AXCK01025001	3443
KI400470	15719
AXCK01025942	2444
AXCK01030094	1121
KI397996	161117
AXCK01025343	2916
AXCK01029456	1241
AXCK01027707	1646
AXCK01027535	1702
KI399684	30360
AXCK01024565	4309
KI398549	83200
AXCK01024649	4132
AXCK01009307	72326
AXCK01024681	4059
AXCK01025326	2945
AXCK01026327	2225
KI398077	147280
AXCK01024276	4943
KI398048	156590
KI398757	66739
AXCK01024108	5373
KI401186	8527
KI398697	70617
AXCK01025511	2746
KI398215	121080
KI400018	23468
KI400145	20965
KI397928	203844
KI399581	33892
AXCK01024076	5444
AXCK01029878	1158
AXCK01027648	1667
AXCK01021786	10367
KI400613	14157
KI401154	8703
AXCK01014034	42999
AXCK01024513	4419
AXCK01029235	1281
AXCK01026489	2135
KI397876	249919
AXCK01027794	1620
AXCK01025661	2621
KI401343	7624
AXCK01026730	2021
AXCK01030422	1057
AXCK01029476	1236
KI400434	16275
AXCK01028856	1360
KI401602	6483
AXCK01026827	1972
KI399495	36088
AXCK01028374	1469
AXCK01027547	1697
AXCK01027011	1896
AXCK01025421	2821
AXCK01027417	1743
KI401196	8444
KI398363	100530
KI401295	7876
KI399470	36960
AXCK01025523	2736
AXCK01029840	1164
KI401621	6396
KI402065	3097
AXCK01028185	1516
AXCK01028656	1403
AXCK01029568	1217
AXCK01024905	3652
AXCK01022351	8691
KI399609	32948
AXCK01028030	1549
AXCK01027782	1623
AXCK01029919	1152
AXCK01028950	1340
AXCK01029410	1252
KI401142	8802
KI400226	19626
AXCK01026716	2027
AXCK01029363	1260
AXCK01025919	2461
AXCK01025231	3074
AXCK01027888	1596
KI401956	3898
AXCK01022173	9177
AXCK01030193	1104
KI400394	16965
AXCK01030522	1034
KI399548	34835
AXCK01025311	2963
AXCK01028316	1483
AXCK01029939	1148
AXCK01025403	2836
KI399345	41280
AXCK01028010	1562
KI400913	10962
AXCK01016972	27534
AXCK01028970	1332
AXCK01028669	1401
KI399311	42690
AXCK01024963	3525
KI400609	14215
AXCK01029744	1183
AXCK01025452	2800
AXCK01025886	2482
AXCK01024182	5218
KI398768	66159
AXCK01026603	2078
KI400321	17997
AXCK01028740	1385
KI398810	64103
KI401507	6878
KI398820	56697
KI399727	29285
AXCK01025280	3005
AXCK01029659	1196
KI399954	24595
AXCK01028896	1352
KI397956	188967
AXCK01030015	1135
AXCK01030505	1039
KI401062	9525
AXCK01029142	1299
AXCK01022113	9396
AXCK01025974	2432
KI399070	52194
KI399283	44169
AXCK01025745	2569
AXCK01024969	3512
AXCK01025843	2510
KI400624	14108
AXCK01029907	1153
KI400450	15957
AXCK01029202	1287
KI401166	8636
KI401543	6757
AXCK01029937	1149
AXCK01018850	19354
KI398541	83501
AXCK01022493	8357
AXCK01020758	13686
AXCK01029067	1316
KI401533	6788
KI399745	28943
AXCK01026692	2040
AXCK01030406	1061
AXCK01026435	2162
KI399278	44357
KI401305	7817
AXCK01029959	1147
AXCK01025784	2545
KI399254	45390
AXCK01024179	5225
KI400721	13107
AXCK01026556	2104
AXCK01030578	1022
AXCK01028265	1493
AXCK01028634	1406
AXCK01025772	2553
KI399472	36851
AXCK01027482	1719
AXCK01027154	1840
AXCK01024895	3663
AXCK01026769	2004
AXCK01025013	3420
KI400253	19158
AXCK01027689	1651
AXCK01027048	1883
AXCK01026940	1925
AXCK01029532	1224
AXCK01030241	1094
KI398441	91512
KI399891	25863
AXCK01021153	12341
KI397824	352348
KI401586	6582
KI402010	3469
AXCK01027747	1636
AXCK01015966	32317
AXCK01030554	1027
KI399347	41233
KI399846	26816
AXCK01021002	12921
AXCK01027694	1651
AXCK01025087	3328
AXCK01025449	2802
AXCK01026756	2010
AXCK01029130	1301
AXCK01029996	1136
KI401361	7497
AXCK01026305	2240
AXCK01029775	1177
KI398846	61677
AXCK01022040	9620
AXCK01026189	2297
AXCK01004265	129363
AXCK01024720	3978
KI398432	92541
KI400053	22871
KI399750	28792
AXCK01027190	1825
KI399101	51023
KI401052	9600
KI398736	67912
AXCK01026569	2095
KI399904	25557
AXCK01028730	1386
AXCK01028257	1496
AXCK01029647	1202
AXCK01027766	1630
AXCK01023939	5741
AXCK01028612	1411
AXCK01024019	5570
AXCK01026359	2205
KI400922	10843
KI399479	36423
KI402155	2417
AXCK01028537	1432
AXCK01026778	1997
KI398191	125326
KI399416	38648
KI400095	21942
AXCK01029640	1202
AXCK01027730	1639
AXCK01030146	1112
KI401611	6446
AXCK01025775	2552
KI401116	9034
AXCK01026731	2022
AXCK01029120	1304
AXCK01028900	1350
AXCK01018048	23481
KI401792	5483
KI399503	35749
AXCK01010056	65992
KI401678	6113
KI400830	11786
KI399115	44151
KI400766	12528
AXCK01030144	1112
AXCK01027097	1861
AXCK01020646	13979
AXCK01028331	1480
AXCK01027556	1693
KI398711	69745
KI399212	47005
AXCK01028707	1392
KI400591	14353
KI400674	13585
AXCK01014921	37327
AXCK01028829	1366
AXCK01024713	4005
AXCK01028164	1522
AXCK01025710	2594
AXCK01029424	1221
KI400302	18329
AXCK01023830	5942
AXCK01026597	2079
AXCK01027877	1598
AXCK01027366	1761
KI399795	27816
AXCK01029049	1320
AXCK01030171	1107
AXCK01019682	17042
KI398756	66941
AXCK01029854	1162
KI399433	37914
KI398267	112628
KI398631	76009
KI399027	53911
KI399190	47671
KI400689	13432
AXCK01026481	2139
AXCK01025908	2469
AXCK01025802	2537
KI401846	5050
AXCK01024335	4755
AXCK01027631	1671
AXCK01027472	1724
KI398533	84200
AXCK01030389	1064
AXCK01018199	23063
AXCK01029913	1152
AXCK01029550	1220
KI399668	30950
KI400249	19019
AXCK01022856	7588
AXCK01021718	10552
KI399294	39054
KI400605	14232
KI401712	5956
AXCK01026588	2084
AXCK01028823	1367
KI400101	21802
AXCK01029536	1223
AXCK01025315	2957
KI399913	25629
AXCK01025351	2902
KI401466	6906
KI399765	28656
AXCK01027572	1689
AXCK01028127	1526
AXCK01027401	1749
KI399083	51472
AXCK01026764	2007
AXCK01026447	2156
KI398303	107509
AXCK01028379	1467
AXCK01026905	1939
KI399372	40388
AXCK01030332	1076
KI399109	50627
AXCK01029134	1300
AXCK01018725	20702
KI399694	30128
KI400258	19087
AXCK01027119	1852
KI399244	45804
KI401912	4425
KI398328	104275
AXCK01027058	1877
AXCK01027618	1677
AXCK01017785	24448
AXCK01027936	1583
AXCK01028712	1391
AXCK01026369	2201
AXCK01027013	1896
AXCK01008578	79437
AXCK01024753	3918
AXCK01024657	4111
AXCK01024464	4489
AXCK01028349	1475
KI398206	122345
KI400327	17942
KI401984	3694
KI398406	95794
KI401540	6766
KI401423	7226
AXCK01024451	4530
KI401868	4711
AXCK01028753	1381
KI399245	45763
KI400845	11703
KI398160	129743
AXCK01024227	5101
KI400518	15170
KI398179	127020
KI399074	51935
AXCK01029079	1314
AXCK01026413	2173
KI398667	72992
KI400476	15636
AXCK01027313	1780
AXCK01025154	3211
AXCK01025411	2829
KI401798	5426
KI399806	27628
AXCK01014861	37599
AXCK01029096	1309
KI400293	18487
KI400778	12379
AXCK01025503	2751
AXCK01029823	1168
KI401937	4069
AXCK01026656	2052
AXCK01024223	5126
AXCK01026422	2170
KI402127	2525
AXCK01030132	1114
AXCK01025964	2436
KI398613	77788
KI401445	7154
KI398544	83378
AXCK01028324	1479
AXCK01019052	19467
AXCK01027174	1832
AXCK01026636	2061
AXCK01028878	1355
AXCK01028884	1354
AXCK01026841	1966
AXCK01026140	2326
KI400932	10725
AXCK01030249	1092
AXCK01030365	1069
AXCK01026664	2050
KI399641	31822
AXCK01027814	1615
KI400151	20853
AXCK01030488	1042
KI399618	32538
AXCK01028193	1513
AXCK01025865	2497
KI400579	14461
AXCK01030555	1027
AXCK01026702	2036
AXCK01018130	23231
AXCK01030589	1018
KI401853	4875
AXCK01025097	3308
KI398151	131000
KI401595	6544
AXCK01029708	1191
KI398443	91506
AXCK01027094	1865
AXCK01029771	1178
KI400562	14629
AXCK01027470	1725
AXCK01026974	1914
KI400019	23424
AXCK01029188	1290
AXCK01028777	1377
AXCK01026680	2043
AXCK01028518	1435
AXCK01026520	2121
KI398602	78652
AXCK01027023	1893
AXCK01028888	1350
AXCK01026084	2360
KI401559	6668
AXCK01028668	1401
KI398021	163671
AXCK01023634	6249
AXCK01025187	3149
AXCK01026948	1923
AXCK01023577	6379
KI398412	94205
AXCK01029092	1310
KI402049	3243
AXCK01027327	1775
KI398816	63804
AXCK01024947	3547
KI400729	12981
AXCK01028201	1511
KI399786	28044
AXCK01024367	4698
KI398650	74395
AXCK01026747	2014
AXCK01026580	2087
KI398239	116746
AXCK01025842	2511
AXCK01012484	51262
KI401981	3725
KI399987	23916
AXCK01025303	2971
KI400485	15649
KI400510	15241
AXCK01029604	1207
AXCK01026617	2070
KI401802	5410
KI399915	25324
KI398564	77686
AXCK01027148	1843
KI398685	71532
AXCK01025738	2574
AXCK01024098	5400
KI399999	23699
KI399437	37751
AXCK01029450	1242
AXCK01030170	1107
AXCK01019597	17251
AXCK01029857	1161
KI401096	9164
AXCK01025127	3251
AXCK01028410	1456
KI401728	5881
AXCK01024151	5293
AXCK01026630	2064
KI401995	3578
AXCK01030615	1012
AXCK01026570	2093
AXCK01029208	1289
AXCK01028370	1469
KI398837	62624
AXCK01030071	1125
KI398787	65395
KI397972	181879
KI398026	162643
AXCK01030640	1004
AXCK01024776	3879
AXCK01012953	49124
KI398850	61838
AXCK01028027	1557
AXCK01024472	4471
KI400900	11054
KI398579	80434
AXCK01022081	9495
KI400268	18971
AXCK01014110	42578
KI399168	48652
KI398906	58967
AXCK01029293	1270
AXCK01030274	1087
AXCK01029985	1140
AXCK01030663	1000
AXCK01028590	1417
AXCK01024024	5539
KI399286	43950
KI398529	84279
AXCK01025791	2542
AXCK01021128	12417
KI399271	44507
AXCK01029160	1296
AXCK01030259	1090
AXCK01024600	4228
KI400354	17486
AXCK01024160	5259
KI401607	6465
AXCK01024459	4511
KI399585	33691
AXCK01027824	1613
AXCK01027710	1645
AXCK01023770	6024
KI398919	58430
AXCK01029314	1267
AXCK01029346	1259
KI398099	137119
AXCK01030536	1033
KI401018	9987
AXCK01030483	1044
AXCK01029978	1141
AXCK01025167	3180
AXCK01030395	1063
AXCK01028842	1362
KI397941	195589
AXCK01030302	1081
AXCK01017600	25109
AXCK01022223	9051
KI398198	122013
AXCK01019456	17818
AXCK01022013	9693
KI401284	7912
AXCK01028451	1450
AXCK01014232	41782
KI397927	204080
KI399777	28288
KI398354	102207
KI401475	7028
KI399738	29258
AXCK01029058	1319
AXCK01029968	1142
AXCK01029903	1154
AXCK01028116	1533
AXCK01026322	2228
AXCK01025244	3056
KI401168	8647
AXCK01028781	1374
KI401374	7448
KI400155	20823
AXCK01015386	35257
AXCK01023873	5868
AXCK01020250	15027
AXCK01027028	1892
KI397891	231814
KI399140	49436
AXCK01027678	1655
KI399557	34612
KI400667	13663
AXCK01026560	2101
AXCK01027168	1834
KI401146	8769
AXCK01025764	2557
KI398745	67573
KI400205	19898
AXCK01025430	2816
AXCK01027721	1641
AXCK01026075	2366
AXCK01030108	1118
KI398028	161982
KI401223	8248
AXCK01023214	6944
AXCK01021513	11208
AXCK01030003	1137
AXCK01013521	46591
AXCK01029897	1155
KI400853	11618
AXCK01023602	6305
AXCK01026627	2065
KI399674	30714
AXCK01023712	6118
AXCK01025116	3272
KI401331	7649
KI400188	20259
AXCK01028922	1342
AXCK01021179	12188
AXCK01010178	65383
KI400741	12830
AXCK01027885	1597
KI398008	168096
KI400716	13180
AXCK01030652	1004
AXCK01024997	3459
AXCK01028630	1407
KI400565	14591
AXCK01029181	1292
AXCK01029721	1187
AXCK01021799	10267
KI399650	31515
AXCK01029036	1322
AXCK01026612	2073
AXCK01030180	1106
KI398218	120390
AXCK01025447	2804
KI398347	102095
AXCK01025609	2667
KI402131	2501
AXCK01025996	2414
AXCK01028689	1396
KI398819	63660
AXCK01025977	2432
KI401526	6805
KI399321	42459
AXCK01030266	1088
AXCK01024397	4612
AXCK01016462	29571
AXCK01027208	1821
AXCK01030543	1029
KI399043	53199
KI398510	79533
KI397961	186283
KI399363	40751
AXCK01029918	1152
AXCK01029453	1241
KI401905	4409
AXCK01019998	15781
KI398054	152654
AXCK01029523	1226
AXCK01028112	1533
KI401138	8836
AXCK01027528	1704
AXCK01024918	3616
KI398065	149445
KI399562	34470
AXCK01025757	2562
KI398309	106719
KI400210	19833
AXCK01030391	1064
AXCK01030382	1066
KI401312	7762
KI401433	7184
AXCK01026917	1936
AXCK01028315	1483
AXCK01027362	1762
KI399895	25789
KI400029	23286
KI401577	6619
KI401752	5767
KI400061	22636
AXCK01027102	1859
KI399170	48536
KI398460	90010
AXCK01028757	1381
KI400870	11474
AXCK01025078	3336
AXCK01022508	8299
AXCK01028622	1406
AXCK01028231	1501
AXCK01016289	30184
KI400288	18568
AXCK01026645	2050
KI402111	2635
KI398829	63043
KI400086	22152
KI398042	157985
AXCK01027516	1709
AXCK01027323	1777
KI400650	13843
AXCK01030151	1111
AXCK01027134	1847
KI397846	294924
KI399518	35609
KI397950	184856
KI397897	228292
AXCK01018377	22161
AXCK01025831	2516
AXCK01028786	1374
AXCK01007435	88663
KI399301	43146
AXCK01023131	7094
KI399464	37190
AXCK01025466	2782
AXCK01026284	2255
KI400941	10701
AXCK01030376	1067
AXCK01026941	1925
AXCK01028493	1442
AXCK01030237	1096
AXCK01024752	3922
AXCK01025142	3225
AXCK01025948	2444
AXCK01030010	1136
AXCK01029080	1313
KI399996	23771
AXCK01026671	2047
KI401266	8007
AXCK01026135	2331
AXCK01024264	5000
KI399626	32223
KI399015	54184
AXCK01027783	1623
KI398864	60883
KI398791	64896
AXCK01028197	1512
AXCK01027132	1848
KI400968	10454
KI401354	7537
AXCK01029780	1176
AXCK01025482	2768
KI400628	14047
AXCK01030525	1034
KI399624	32474
KI400517	15191
AXCK01026328	2224
AXCK01027179	1830
AXCK01024315	4827
AXCK01024795	3840
KI402114	2598
AXCK01023947	5727
KI400496	15415
AXCK01028672	1401
AXCK01026494	2133
KI399100	51110
AXCK01024326	4794
AXCK01020891	13293
AXCK01015228	35911
KI401719	5934
AXCK01027952	1580
KI400654	13781
KI399126	50089
AXCK01025479	2770
AXCK01027075	1871
KI399538	35160
AXCK01028868	1363
AXCK01028204	1509
AXCK01027919	1587
AXCK01024693	4039
AXCK01025384	2861
KI401772	5657
KI398530	84266
AXCK01028387	1466
KI400345	17605
KI401378	7431
AXCK01027862	1604
AXCK01021242	12080
AXCK01027051	1882
KI400895	11151
AXCK01029812	1170
AXCK01027596	1682
AXCK01027586	1683
AXCK01027514	1711
KI399824	27342
AXCK01029074	1315
KI401256	8102
KI398332	103825
AXCK01030064	1126
AXCK01030459	1048
KI400146	20951
KI399814	27461
AXCK01024615	4200
AXCK01025443	2806
AXCK01026773	2001
AXCK01025595	2679
AXCK01024242	5043
AXCK01029433	1245
AXCK01028367	1471
AXCK01026899	1942
AXCK01015033	36763
KI399003	54445
KI401274	7952
KI399067	52282
AXCK01026306	2242
AXCK01025619	2650
AXCK01030215	1099
KI399930	25014
KI397989	174021
AXCK01028547	1427
KI401194	8459
AXCK01027991	1568
KI398890	59597
KI401819	5238
AXCK01030198	1103
KI401514	6849
KI397827	333640
AXCK01028595	1416
AXCK01030059	1126
AXCK01021965	9844
AXCK01003907	135548
AXCK01030603	1012
AXCK01027244	1804
KI399748	28839
AXCK01008846	76868
KI400507	15271
AXCK01023810	5973
AXCK01027645	1668
KI397863	267627
AXCK01028249	1497
AXCK01026335	2219
KI398857	61395
AXCK01026744	2015
KI398451	90794
KI397945	194528
AXCK01025795	2540
AXCK01027236	1806
AXCK01025105	3296
AXCK01029692	1193
KI398875	60290
AXCK01026935	1927
AXCK01028120	1532
AXCK01021641	10734
KI398049	156271
KI398713	69686
AXCK01030565	1026
AXCK01029565	1217
AXCK01025855	2504
KI399395	39516
KI400779	12376
AXCK01026579	2088
AXCK01017275	26476
AXCK01028973	1331
KI398991	49670
AXCK01022050	9592
AXCK01029543	1222
KI399903	25626
KI398123	136720
AXCK01027414	1743
AXCK01029633	1204
KI399000	54606
AXCK01026033	2388
AXCK01027552	1695
AXCK01026525	2113
KI401030	9601
AXCK01027355	1765
AXCK01025204	3121
KI401367	7467
AXCK01028683	1397
KI398933	57679
KI399328	42113
AXCK01027890	1596
KI401737	5822
KI401059	9550
AXCK01029932	1133
KI400643	13911
KI401888	4558
KI397920	209744
AXCK01017857	24141
AXCK01026217	2295
AXCK01025519	2741
KI400681	13513
KI399932	24967
AXCK01028018	1560
AXCK01026908	1938
KI398582	80193
KI398616	77028
AXCK01026357	2207
AXCK01022303	8809
KI398291	109536
AXCK01023791	6003
AXCK01029944	1148
AXCK01029184	1291
KI399582	33799
AXCK01025406	2830
AXCK01030454	1051
AXCK01025559	2711
KI398717	69303
AXCK01028463	1448
KI402157	2298
KI401233	8216
KI401951	3950
AXCK01020731	13755
AXCK01029015	1326
KI399011	54284
KI399606	24401
KI397875	250254
AXCK01029699	1190
KI401682	6092
KI400320	18003
AXCK01029556	1220
KI400343	17635
AXCK01027745	1635
AXCK01028396	1462
KI401216	8289
KI401158	8692
AXCK01029339	1261
AXCK01030665	1000
AXCK01027003	1900
AXCK01026796	1990
KI398963	56325
AXCK01018190	23103
AXCK01029107	1306
AXCK01024593	4245
AXCK01028109	1534
KI401212	8337
